price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,has_climatisation,has_parabole_tv,has_pool,has_handicapped_access,has_parking,has_garage,has_garden,has_fireplace,has_interphone,has_terrace,has_electric_heating,has_elevator,has_alarm_system,has_internet_access,has_sea_view,has_furnished,has_central_heating,has_kitchen_equipped,is_house,has_many_bedrooms,many_bathrooms,many_total_rooms,area_ratio,neighborhood_encoded,city_encoded,amenity_count,top_amenities_score
350000.0,Maison,2,1,5.0,366.66666666666663,500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0.7333333333333333,702600.6298076923,458256.9600923483,3,1
495000.0,Maison,3,2,7.0,366.66666666666663,500.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,702600.6298076923,458256.9600923483,3,2
520000.0,Maison,5,2,7.0,200.0,700.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,0,0.2857142857142857,409760.7650036462,392364.62917641015,5,0
520000.0,Maison,3,1,3.0,230.0,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,371304.350658398,427863.83694779116,0,0
170000.0,Maison,7,2,10.0,100.0,150.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.6666666666666666,456814.179489937,337796.95220125787,8,1
480000.0,Maison,3,2,4.0,260.0,200.0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1.0,0,0,0,1.3,373092.21689176577,321636.4457192438,8,1
300000.0,Maison,3,1,5.0,200.0,276.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1.0,0,0,0,0.7246376811594203,620085.5010333015,421223.1284046693,6,1
269000.0,Maison,4,1,4.0,164.0,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,505607.02213279676,458256.9600923483,0,0
505000.0,Maison,3,2,4.0,176.0,1208.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.1456953642384106,506782.3111265915,591042.987948757,4,1
820000.0,Maison,4,1,5.0,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,505607.02213279676,458256.9600923483,0,0
380000.0,Maison,3,2,7.0,220.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.7333333333333333,505607.02213279676,458256.9600923483,2,0
240000.0,Maison,4,2,5.0,250.0,267.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1.0,0,0,0,0.9363295880149812,239701.1952191235,458256.9600923483,6,1
900000.0,Maison,3,3,6.0,340.0,474.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1.0,0,0,0,0.7172995780590717,325426.08369746216,337796.95220125787,6,1
75000.0,Maison,1,1,2.0,60.0,81.81818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,418131.93381928967,421223.1284046693,0,0
890000.0,Maison,5,3,10.0,400.0,1000.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.4,702600.6298076923,458256.9600923483,5,2
845000.0,Maison,4,3,9.0,280.0,345.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.8115942028985508,505607.02213279676,458256.9600923483,5,2
850000.0,Maison,4,3,9.0,288.0,516.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.5581395348837209,702600.6298076923,458256.9600923483,3,2
1100000.0,Maison,4,5,10.0,350.0,580.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,0.603448275862069,702600.6298076923,458256.9600923483,6,2
390000.0,Maison,3,1,4.0,160.0,433.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.3695150115473441,479613.30097085395,427863.83694779116,4,1
225000.0,Maison,2,1,3.0,150.0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.3333333333333333,702600.6298076923,458256.9600923483,0,0
300000.0,Maison,2,1,3.0,98.0,200.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1.0,0,0,0,0.49,702600.6298076923,458256.9600923483,11,2
560000.0,Maison,4,4,6.0,260.0,1000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0.26,381514.300836817,316528.30231029313,2,0
785000.0,Maison,3,1,3.0,191.0,191.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,479613.30097085395,427863.83694779116,2,1
800000.0,Maison,5,3,10.0,400.0,1000.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.4,702600.6298076923,458256.9600923483,3,2
720000.0,Maison,3,3,8.0,240.0,280.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.8571428571428571,505607.02213279676,458256.9600923483,5,2
210000.0,Maison,2,1,3.0,90.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.9,442012.100655866,458256.9600923483,0,0
320000.0,Maison,2,2,3.0,100.0,118.0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1.0,0,0,0,0.847457627118644,317479.92000937636,421223.1284046693,8,1
180000.0,Maison,5,3,8.0,220.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,3.0555555555555554,336573.8080230068,316528.30231029313,0,0
720000.0,Maison,3,2,4.0,270.0,300.0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1.0,0,0,0,0.9,368515.75381549913,458256.9600923483,13,2
1200000.0,Maison,6,2,8.0,513.3333333333333,700.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1.0,0,0,0,0.7333333333333332,544161.806114956,421223.1284046693,5,1
560000.0,Maison,5,3,6.0,234.66666666666666,320.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7333333333333333,298723.7381799507,337796.95220125787,5,0
500000.0,Maison,4,1,5.0,239.06666666666666,326.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,298723.7381799507,337796.95220125787,4,1
650000.0,Maison,5,2,6.0,330.7333333333333,451.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,298723.7381799507,337796.95220125787,4,1
445000.0,Maison,3,2,7.0,215.0,340.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.6323529411764706,702600.6298076923,458256.9600923483,2,1
680000.0,Maison,6,2,7.0,85.06666666666666,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,433966.58754421305,421223.1284046693,0,0
600000.0,Maison,4,3,5.0,212.66666666666666,290.0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,298723.7381799507,337796.95220125787,5,1
150000.0,Maison,2,1,3.0,124.0,169.09090909090907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,442012.100655866,458256.9600923483,0,0
1200000.0,Maison,4,3,9.0,450.0,700.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.6428571428571429,562398.5204350646,458256.9600923483,4,1
1450000.0,Maison,6,5,10.0,600.0,5000.0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.12,634435.2028367636,591042.987948757,7,3
370000.0,Maison,2,1,3.0,150.0,204.54545454545453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,505607.02213279676,458256.9600923483,1,0
600000.0,Maison,5,3,7.0,130.0,210.0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1.0,0,0,0,0.6190476190476191,274075.5996788861,337796.95220125787,14,2
1500000.0,Maison,4,2,5.0,540.0,736.3636363636363,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1.0,0,0,0,0.7333333333333334,544161.806114956,421223.1284046693,10,2
630000.0,Maison,2,3,3.0,135.0,269.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1.0,0,0,0,0.5018587360594795,368515.75381549913,458256.9600923483,14,2
450000.0,Maison,3,2,4.0,215.0,340.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.6323529411764706,702600.6298076923,458256.9600923483,2,1
750000.0,Maison,4,2,6.0,550.0,309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.779935275080906,368515.75381549913,458256.9600923483,0,0
1250000.0,Maison,4,4,10.0,300.0,409.09090909090907,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,0,0.7333333333333334,505607.02213279676,458256.9600923483,5,2
580000.0,Maison,4,4,6.0,265.0,361.3636363636363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,453980.20527054707,458256.9600923483,0,0
80000.0,Maison,3,1,3.0,180.0,245.45454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,372681.8166584942,316528.30231029313,0,0
750000.0,Maison,4,6,5.0,210.0,350.0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1.0,0,1,0,0.6,562398.5204350646,458256.9600923483,9,2
830000.0,Maison,3,2,6.0,200.0,750.0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1.0,0,0,0,0.26666666666666666,505607.02213279676,458256.9600923483,14,3
180000.0,Maison,2,1,3.0,156.0,78.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,2.0,363979.2489302042,336119.00911384437,1,0
165000.0,Maison,3,1,4.0,180.0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.072,702600.6298076923,458256.9600923483,0,0
300000.0,Maison,2,1,3.0,98.0,200.0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1.0,0,0,0,0.49,702600.6298076923,458256.9600923483,8,2
255000.0,Maison,2,1,3.0,76.0,144.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.5277777777777778,392907.8904134329,427863.83694779116,2,0
400000.0,Maison,6,2,10.0,410.0,170.0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.0,0,0,0,2.411764705882353,401898.5488230383,350046.16637563595,5,0
790000.0,Maison,10,5,10.0,180.0,400.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1.0,1,0,0,0.45,337769.23879793036,421223.1284046693,5,0
400000.0,Maison,4,2,6.0,185.0,452.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.0,0,0,0,0.4092920353982301,414394.1383596434,316528.30231029313,4,1
660000.0,Maison,3,2,5.0,467.0,467.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1.0,325426.08369746216,337796.95220125787,2,1
780000.0,Maison,8,5,4.0,350.0,450.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1.0,0,0,0,0.7777777777777778,359234.21340431634,337796.95220125787,11,1
500000.0,Maison,3,1,5.0,180.0,520.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.34615384615384615,505607.02213279676,458256.9600923483,2,1
695000.0,Maison,3,2,5.0,120.0,400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.3,499860.5547579978,337796.95220125787,1,1
343000.0,Maison,2,1,3.0,104.0,104.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,0,0,0,1.0,453980.20527054707,458256.9600923483,4,1
650000.0,Maison,5,2,9.0,240.0,513.0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1.0,0,0,0,0.4678362573099415,395244.33355290495,392364.62917641015,9,1
250000.0,Maison,4,2,3.0,220.0,110.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,2.0,245697.36185256718,337796.95220125787,1,0
620000.0,Maison,4,1,3.0,74.0,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.20555555555555555,506782.3111265915,591042.987948757,0,0
180000.0,Maison,2,1,3.0,150.0,208.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7211538461538461,239701.1952191235,458256.9600923483,2,0
600000.0,Maison,9,4,10.0,400.0,450.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.8888888888888888,336785.25724770955,337796.95220125787,4,1
350000.0,Maison,4,2,6.0,360.0,200.0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1.0,0,0,0,1.8,372077.0726965288,392364.62917641015,10,3
250000.0,Maison,3,2,4.0,120.0,120.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1.0,0,0,0,1.0,393265.54569109785,392364.62917641015,5,0
240000.0,Maison,2,1,4.0,120.0,285.0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1.0,0,0,0,0.42105263157894735,225556.31047073213,458256.9600923483,10,1
135000.0,Maison,4,1,5.0,140.0,160.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,0,0.875,225556.31047073213,458256.9600923483,3,0
300000.0,Maison,3,1,4.0,400.0,180.0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1.0,0,0,0,2.2222222222222223,225556.31047073213,458256.9600923483,11,1
220000.0,Maison,4,2,5.0,240.0,150.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,0,1.6,225556.31047073213,458256.9600923483,4,1
165000.0,Maison,3,1,3.0,100.0,140.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1.0,0,0,0,0.7142857142857143,225556.31047073213,458256.9600923483,7,1
280000.0,Maison,3,2,4.0,140.0,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.9150326797385621,506782.3111265915,591042.987948757,0,0
210000.0,Maison,3,1,4.0,150.0,241.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.6224066390041494,239701.1952191235,458256.9600923483,3,1
330000.0,Maison,5,2,6.0,120.0,340.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,0,0.35294117647058826,239701.1952191235,458256.9600923483,5,0
95000.0,Maison,2,1,3.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,348065.3277957617,421223.1284046693,1,0
620000.0,Maison,2,1,2.0,269.0,269.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,453980.20527054707,458256.9600923483,1,1
670000.0,Maison,3,1,3.0,225.0,225.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,505607.02213279676,458256.9600923483,2,2
1300000.0,Maison,4,1,5.0,300.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,479613.30097085395,427863.83694779116,0,0
750000.0,Maison,3,1,4.0,250.0,250.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,505607.02213279676,458256.9600923483,1,1
690000.0,Maison,4,1,5.0,200.0,200.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,609676.6497134108,421223.1284046693,1,1
380000.0,Maison,3,1,6.0,600.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,2.0,302228.1562310006,307718.75013972755,0,0
100000.0,Maison,3,1,4.0,150.0,200.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.75,239701.1952191235,458256.9600923483,2,0
1300000.0,Maison,10,2,10.0,400.0,890.0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1.0,1,0,0,0.449438202247191,252617.03886622717,316528.30231029313,6,1
280000.0,Maison,3,1,5.0,200.0,230.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.8695652173913043,456814.179489937,337796.95220125787,3,1
370000.0,Maison,3,2,4.0,289.0,289.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,298723.7381799507,337796.95220125787,1,0
980000.0,Maison,4,1,5.0,572.7333333333333,781.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0,0,0,0.7333333333333334,336785.25724770955,337796.95220125787,4,1
995000.0,Maison,9,3,10.0,560.0,800.0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.7,410888.71766293386,427863.83694779116,8,1
115000.0,Maison,2,1,5.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,239701.1952191235,458256.9600923483,0,0
480000.0,Maison,4,1,7.0,147.0,150.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.98,411482.4449490839,421223.1284046693,1,0
1350000.0,Maison,4,3,6.0,320.0,1750.0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1.0,0,0,0,0.18285714285714286,395244.33355290495,392364.62917641015,11,3
720000.0,Maison,6,1,9.0,432.0,589.090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,330605.84696419514,337796.95220125787,0,0
920000.0,Maison,4,2,5.0,200.0,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7299270072992701,609676.6497134108,421223.1284046693,0,0
1050000.0,Maison,5,4,6.0,450.0,252.0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1.0,0,0,0,1.7857142857142858,609676.6497134108,421223.1284046693,12,2
800000.0,Maison,5,2,9.0,676.8666666666667,923.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1.0,0,0,0,0.7333333333333334,412606.51306889823,316528.30231029313,9,1
750000.0,Maison,4,2,1.0,500.0,250.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,0,2.0,239701.1952191235,458256.9600923483,5,1
1050000.0,Maison,5,1,5.0,505.0,505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,453980.20527054707,458256.9600923483,0,0
850000.0,Maison,4,2,6.0,300.0,1800.0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.16666666666666666,505607.02213279676,458256.9600923483,7,3
155000.0,Maison,4,2,5.0,70.0,77.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.9090909090909091,350692.10219419125,421223.1284046693,1,0
230000.0,Maison,4,2,8.0,220.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0.7333333333333333,419099.28485950065,396675.46820150444,1,0
650000.0,Maison,5,2,9.0,450.0,1200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.375,386181.3688132974,316528.30231029313,0,0
1300000.0,Maison,3,2,8.0,450.0,7500.0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1.0,0,0,0,0.06,524796.9814976275,458256.9600923483,9,3
650000.0,Maison,4,2,5.0,320.0,387.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.8268733850129198,333530.9611181017,363369.6864175023,1,1
559000.0,Maison,7,2,10.0,67.46666666666667,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,433966.58754421305,421223.1284046693,0,0
200000.0,Maison,2,1,3.0,150.0,204.54545454545453,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,354875.2032584975,427863.83694779116,3,0
1500000.0,Maison,6,3,3.0,400.0,580.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1.0,0,0,0,0.6896551724137931,635682.7877943125,427863.83694779116,6,1
105000.0,Maison,4,1,5.0,250.0,900.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.2777777777777778,225556.31047073213,458256.9600923483,1,0
700000.0,Maison,5,2,9.0,220.0,530.0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1.0,0,0,0,0.41509433962264153,336573.8080230068,316528.30231029313,10,1
1300000.0,Maison,3,1,3.0,5500.0,5500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1.0,453980.20527054707,458256.9600923483,1,0
1400000.0,Maison,3,1,4.0,650.0,650.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,0,1.0,609676.6497134108,421223.1284046693,2,1
1700000.0,Maison,7,2,9.0,700.0,592.0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1.0,0,0,0,1.1824324324324325,635682.7877943125,427863.83694779116,9,1
320000.0,Maison,3,1,4.0,400.0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,2.0,379171.0751642021,427863.83694779116,0,0
370000.0,Maison,2,1,3.0,400.0,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,456814.179489937,337796.95220125787,0,0
345000.0,Maison,3,1,3.0,300.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,369705.23749562266,363369.6864175023,0,0
270000.0,Maison,2,1,3.0,90.0,110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.8181818181818182,239701.1952191235,458256.9600923483,1,0
475000.0,Maison,4,2,8.0,100.0,136.36363636363635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,302228.1562310006,307718.75013972755,0,0
230000.0,Maison,3,1,3.0,220.0,300.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.7333333333333333,239701.1952191235,458256.9600923483,3,0
350000.0,Maison,4,1,5.0,120.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.9448818897637795,294472.52641848306,421223.1284046693,0,0
420000.0,Maison,4,3,4.0,160.0,218.18181818181816,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,505607.02213279676,458256.9600923483,5,1
600000.0,Maison,5,2,9.0,130.0,177.27272727272725,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333334,395244.33355290495,392364.62917641015,2,0
565400.0,Maison,1,1,4.0,514.0,514.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,333530.9611181017,363369.6864175023,0,0
900000.0,Maison,3,2,5.0,192.0,7029.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,0,0.02731540759709774,634435.2028367636,591042.987948757,4,1
190000.0,Maison,3,2,4.0,143.0,170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.8411764705882353,360548.2579825228,337796.95220125787,0,0
750000.0,Maison,4,4,10.0,300.0,350.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.8571428571428571,702600.6298076923,458256.9600923483,5,2
550000.0,Maison,3,3,8.0,240.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0,0,0,0,2.6666666666666665,562398.5204350646,458256.9600923483,2,0
550000.0,Maison,3,2,7.0,230.0,750.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.30666666666666664,702600.6298076923,458256.9600923483,5,2
780000.0,Maison,2,2,6.0,200.0,272.7272727272727,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.7333333333333334,702600.6298076923,458256.9600923483,4,1
1600000.0,Maison,4,3,9.0,335.0,678.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.4941002949852507,505607.02213279676,458256.9600923483,5,2
950000.0,Maison,5,5,10.0,400.0,1400.0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.2857142857142857,702600.6298076923,458256.9600923483,5,1
1270000.0,Maison,4,4,10.0,400.0,650.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.6153846153846154,505607.02213279676,458256.9600923483,5,2
370000.0,Maison,4,4,10.0,280.0,350.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1.0,0,0,0,0.8,369817.74449419504,316528.30231029313,6,0
890000.0,Maison,5,3,10.0,400.0,1000.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.4,702600.6298076923,458256.9600923483,5,2
845000.0,Maison,4,3,9.0,280.0,345.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0.8115942028985508,505607.02213279676,458256.9600923483,5,2
1100000.0,Maison,4,5,10.0,350.0,580.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,0.603448275862069,702600.6298076923,458256.9600923483,6,2
850000.0,Maison,4,3,9.0,288.0,516.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.5581395348837209,702600.6298076923,458256.9600923483,3,2
750000.0,Maison,4,3,9.0,220.0,300.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.7333333333333333,505607.02213279676,458256.9600923483,3,2
690000.0,Maison,3,2,7.0,200.0,820.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0.24390243902439024,702600.6298076923,458256.9600923483,3,2
